game_str,play_id,at_bat,play_per_game,timestamp_start,timestamp_stop,player_position,home_team,away_team,inning,top_bottom_inning,player_id,throw_velocity_mph,euclid_distance_avg
1903_14_TeamNG_TeamA3,186,57.0,186,7200171,7201021,4,TeamA3,TeamNG,9,Bottom,6234,48.27,0.25430526764623246
1903_14_TeamNG_TeamA3,188,58.0,188,7336721,7337271,5,TeamA3,TeamNG,9,Bottom,9348,62.89,0.10711768318254337
1903_14_TeamNG_TeamA3,192,59.0,192,7477471,7478221,4,TeamA3,TeamNG,9,Bottom,6234,55.2,0.05984340538911601
1903_14_TeamNG_TeamA3,205,63.0,205,8078671,8080071,9,TeamA3,TeamNG,10,Top,1802,69.93,0.49446990155167414
1903_14_TeamNG_TeamA3,218,65.0,218,8496521,8497521,5,TeamA3,TeamNG,10,Bottom,9348,87.62,0.7280463449125273
1903_14_TeamNG_TeamA3,218,65.0,218,8500871,8501921,4,TeamA3,TeamNG,10,Bottom,6234,71.84,0.04226066425223548
1903_14_TeamNG_TeamA3,233,69.0,233,9010168,9011118,4,TeamA3,TeamNG,11,Top,2053,73.83,0.31647010482881
1903_14_TeamNG_TeamA3,246,72.0,246,9518218,9519368,6,TeamA3,TeamNG,11,Bottom,7359,77.36,0.6701449313806705
1903_15_TeamNG_TeamA3,4,2.0,4,107069,108769,8,TeamA3,TeamNG,1,Top,2737,53.87,1.1945108003803242
1903_15_TeamNG_TeamA3,20,6.0,20,648619,649969,9,TeamA3,TeamNG,1,Bottom,7633,64.08,0.7910706900291335
1903_15_TeamNG_TeamA3,24,8.0,24,788719,790319,7,TeamA3,TeamNG,1,Bottom,7359,83.19,0.638431698488981
1903_15_TeamNG_TeamA3,29,9.0,29,924819,926469,9,TeamA3,TeamNG,1,Bottom,7633,85.15,1.5391442103829802
1903_15_TeamNG_TeamA3,41,12.0,41,1387119,1387919,6,TeamA3,TeamNG,2,Top,1643,70.05,0.2253017020266441
1903_15_TeamNG_TeamA3,47,14.0,47,1529269,1530569,6,TeamA3,TeamNG,2,Top,1643,80.1,0.9907296640542234
1903_15_TeamNG_TeamA3,63,17.0,63,1935619,1937219,8,TeamA3,TeamNG,2,Bottom,9206,55.46,0.8675489599124854
1903_15_TeamNG_TeamA3,69,19.0,69,2089119,2091469,8,TeamA3,TeamNG,2,Bottom,9206,59.65,1.40774826160769
1903_15_TeamNG_TeamA3,88,23.0,88,2745069,2746069,6,TeamA3,TeamNG,3,Top,1643,74.16,0.5881064343810953
1903_15_TeamNG_TeamA3,94,25.0,94,2994419,2996119,8,TeamA3,TeamNG,3,Bottom,9206,48.69,0.8079396437416808
1903_15_TeamNG_TeamA3,114,29.0,114,3724319,3725219,4,TeamA3,TeamNG,4,Top,2053,68.07,0.21998527246003005
1903_15_TeamNG_TeamA3,117,30.0,117,3819819,3820769,6,TeamA3,TeamNG,4,Top,1643,82.89,0.13721420622828864
1903_15_TeamNG_TeamA3,125,32.0,125,4020769,4023269,7,TeamA3,TeamNG,4,Top,1617,75.68,1.9117984492170415
1903_15_TeamNG_TeamA3,133,33.0,133,4294219,4296319,8,TeamA3,TeamNG,4,Top,2737,87.1,1.5517035643762493
1903_15_TeamNG_TeamA3,137,34.0,137,4463919,4464769,2,TeamA3,TeamNG,4,Top,2788,76.76,0.2592139899445199
1903_15_TeamNG_TeamA3,138,34.0,138,4505119,4506369,2,TeamA3,TeamNG,4,Top,2788,84.45,1.106008406908498
1903_15_TeamNG_TeamA3,147,37.0,147,4802919,4803569,4,TeamA3,TeamNG,4,Bottom,6234,68.01,0.08010925355415578
1903_15_TeamNG_TeamA3,164,43.0,164,5441869,5443569,7,TeamA3,TeamNG,5,Bottom,7359,61.25,1.1926867901703058
1903_15_TeamNG_TeamA3,164,43.0,164,5445319,5446519,6,TeamA3,TeamNG,5,Bottom,3247,34.44,0.31800592629880564
1903_15_TeamNG_TeamA3,167,44.0,167,5524769,5526419,7,TeamA3,TeamNG,5,Bottom,7359,44.08,0.45456422861503726
1903_15_TeamNG_TeamA3,185,48.0,185,6083619,6084319,4,TeamA3,TeamNG,6,Top,2053,52.33,0.09546489351049732
1903_15_TeamNG_TeamA3,185,48.0,185,6084919,6085619,6,TeamA3,TeamNG,6,Top,1643,83.47,0.6637960851248086
1903_15_TeamNG_TeamA3,201,51.0,201,6582919,6584519,8,TeamA3,TeamNG,6,Top,2737,51.96,1.4203769598241966
1903_15_TeamNG_TeamA3,223,56.0,223,7235619,7237119,8,TeamA3,TeamNG,6,Bottom,9206,71.54,1.4486017770346293
1903_15_TeamNG_TeamA3,225,57.0,225,7293919,7295369,7,TeamA3,TeamNG,6,Bottom,7359,73.48,0.7001610569928506
1903_15_TeamNG_TeamA3,228,58.0,228,7395669,7396569,2,TeamA3,TeamNG,6,Bottom,3306,71.64,0.31466669647647705
1903_15_TeamNG_TeamA3,241,60.0,241,7994919,7995719,6,TeamA3,TeamNG,7,Top,1643,76.16,0.11367513444110787
1903_15_TeamNG_TeamA3,243,61.0,243,8046069,8046919,4,TeamA3,TeamNG,7,Top,2053,58.94,0.25718376205601834
1903_15_TeamNG_TeamA3,257,65.0,257,8709369,8711219,8,TeamA3,TeamNG,8,Top,2737,51.96,0.5160773872915415
1903_15_TeamNG_TeamA3,258,66.0,258,8748769,8749969,8,TeamA3,TeamNG,8,Top,2737,72.96,0.393407670894215
1903_15_TeamNG_TeamA3,260,67.0,260,8819619,8820119,6,TeamA3,TeamNG,8,Top,1643,48.88,0.3043115867461195
1903_15_TeamNG_TeamA3,260,67.0,260,8820719,8821569,4,TeamA3,TeamNG,8,Top,2053,75.97,0.25893977972230525
1903_15_TeamNG_TeamA3,271,70.0,271,9298719,9299269,4,TeamA3,TeamNG,8,Bottom,6234,45.59,0.206966695659867
1903_15_TeamNG_TeamA3,285,73.0,285,9753819,9755519,7,TeamA3,TeamNG,8,Bottom,7359,84.52,1.1716988821970535
1903_15_TeamNG_TeamA3,293,75.0,293,10038019,10038769,4,TeamA3,TeamNG,9,Top,2053,46.3,0.4109409484415034
1903_15_TeamNG_TeamA3,301,77.0,301,10366869,10368869,9,TeamA3,TeamNG,9,Top,1802,89.83,2.468372231326717
1903_15_TeamNG_TeamA3,303,78.0,303,10430569,10432419,7,TeamA3,TeamNG,9,Top,1617,65.39,0.7749157973218013
1903_16_TeamNI_TeamA3,12,3.0,12,249218,249868,6,TeamA3,TeamNI,1,Top,2590,56.28,0.30631963183651006
1903_16_TeamNI_TeamA3,12,3.0,12,250318,251318,4,TeamA3,TeamNI,1,Top,1628,68.68,0.2334608135447001
1903_16_TeamNI_TeamA3,14,4.0,14,424368,425768,8,TeamA3,TeamNI,1,Bottom,7870,56.82,0.2840871739998445
1903_16_TeamNI_TeamA3,22,7.0,23,654968,656568,7,TeamA3,TeamNI,1,Bottom,3542,81.87,2.070496406770023
1903_16_TeamNI_TeamA3,25,8.0,26,739218,740018,6,TeamA3,TeamNI,1,Bottom,6697,66.83,0.11814944632687399
1903_16_TeamNI_TeamA3,42,13.0,43,1224418,1225918,8,TeamA3,TeamNI,2,Top,1643,66.74,1.550133427450242
1903_16_TeamNI_TeamA3,44,14.0,45,1276518,1278468,7,TeamA3,TeamNI,2,Top,2053,77.57,1.1909453982148357
1903_16_TeamNI_TeamA3,54,17.0,55,1661368,1663118,8,TeamA3,TeamNI,2,Bottom,7870,71.56,1.637517219594885
1903_16_TeamNI_TeamA3,54,17.0,55,1663918,1665468,6,TeamA3,TeamNI,2,Bottom,6697,89.43,1.3586285186329334
1903_16_TeamNI_TeamA3,56,18.0,57,1727418,1729268,8,TeamA3,TeamNI,2,Bottom,7870,70.42,1.4679269293115815
1903_16_TeamNI_TeamA3,63,20.0,64,1920518,1922118,9,TeamA3,TeamNI,2,Bottom,7293,84.26,1.4650122254738471
1903_16_TeamNI_TeamA3,71,22.0,72,2216418,2217568,7,TeamA3,TeamNI,3,Top,2053,72.99,0.6319147178567391
1903_16_TeamNI_TeamA3,74,23.0,75,2292068,2292768,2,TeamA3,TeamNI,3,Top,2222,73.87,0.589352410205535
1903_16_TeamNI_TeamA3,75,23.0,76,2322818,2324718,8,TeamA3,TeamNI,3,Top,1643,80.94,1.6449049903981825
1903_16_TeamNI_TeamA3,78,24.0,79,2417368,2418568,9,TeamA3,TeamNI,3,Top,2737,60.38,0.11858852906892567
1903_16_TeamNI_TeamA3,82,25.0,83,2516768,2518018,5,TeamA3,TeamNI,3,Top,1258,71.4,0.2857917467439701
1903_16_TeamNI_TeamA3,96,28.0,97,2971518,2972468,6,TeamA3,TeamNI,3,Bottom,6697,74.92,0.05970566642606112
1903_16_TeamNI_TeamA3,111,32.0,112,3367468,3368818,7,TeamA3,TeamNI,4,Top,2053,58.35,0.6264222002521235
1903_16_TeamNI_TeamA3,113,33.0,114,3421518,3422818,7,TeamA3,TeamNI,4,Top,2053,72.95,0.7971439934753834
1903_16_TeamNI_TeamA3,124,36.0,125,3841868,3842518,3,TeamA3,TeamNI,4,Bottom,8020,31.8,0.3574074374028579
1903_16_TeamNI_TeamA3,126,37.0,127,3900418,3902468,7,TeamA3,TeamNI,4,Bottom,3542,76.54,1.6861408769391772
1903_16_TeamNI_TeamA3,132,39.0,133,4231018,4231968,5,TeamA3,TeamNI,5,Top,1258,67.9,0.16250752569879642
1903_16_TeamNI_TeamA3,132,39.0,133,4235818,4236968,4,TeamA3,TeamNI,5,Top,1628,76.13,0.3875766383261972
1903_16_TeamNI_TeamA3,141,42.0,142,4506768,4507618,6,TeamA3,TeamNI,5,Top,2590,82.17,0.03218696150788244
1903_16_TeamNI_TeamA3,147,44.0,148,4753968,4754718,4,TeamA3,TeamNI,5,Bottom,9325,34.71,0.7575727577507824
1903_16_TeamNI_TeamA3,162,47.0,163,5182318,5183268,5,TeamA3,TeamNI,6,Top,1258,71.64,0.2235279176759785
1903_16_TeamNI_TeamA3,177,50.0,178,5674968,5675768,4,TeamA3,TeamNI,6,Bottom,9325,57.11,0.19464493785838263
1903_16_TeamNI_TeamA3,185,52.0,186,5862718,5864568,8,TeamA3,TeamNI,6,Bottom,7870,73.51,1.379100912635829
1903_16_TeamNI_TeamA3,204,56.0,205,6482368,6484468,9,TeamA3,TeamNI,7,Top,2737,95.71,2.6042444190254987
1903_16_TeamNI_TeamA3,204,56.0,205,6486268,6487018,5,TeamA3,TeamNI,7,Top,1258,73.67,0.23590677321663012
1903_16_TeamNI_TeamA3,212,58.0,213,6682818,6684018,2,TeamA3,TeamNI,7,Top,2222,85.77,0.7594290840009319
1903_16_TeamNI_TeamA3,219,59.0,220,6928618,6929468,4,TeamA3,TeamNI,7,Bottom,9325,58.56,0.05307980936660656
1903_16_TeamNI_TeamA3,235,63.0,236,7450518,7452318,8,TeamA3,TeamNI,8,Top,1643,48.75,0.5023236331666172
1903_16_TeamNI_TeamA3,245,66.0,246,7743118,7745018,8,TeamA3,TeamNI,8,Top,1643,87.55,2.714910290242926
1903_16_TeamNI_TeamA3,262,69.0,263,8394921,8396871,7,TeamA3,TeamNI,8,Bottom,3542,76.04,1.531181177783667
1903_16_TeamNI_TeamA3,276,73.0,277,8892321,8893021,6,TeamA3,TeamNI,9,Top,2590,81.34,0.16904597893039394
1903_17_TeamNI_TeamA3,6,1.0,6,84869,85969,6,TeamA3,TeamNI,1,Top,2590,82.78,0.3765651676849397
1903_17_TeamNI_TeamA3,43,12.0,43,1427233,1427983,4,TeamA3,TeamNI,2,Top,1628,54.75,0.15540102989852567
1903_17_TeamNI_TeamA3,55,15.0,55,1844333,1846333,8,TeamA3,TeamNI,2,Bottom,3542,54.88,0.7917316551520819
1903_17_TeamNI_TeamA3,71,20.0,71,2357383,2359083,9,TeamA3,TeamNI,3,Top,1802,72.15,0.9688902116170275
1903_17_TeamNI_TeamA3,84,23.0,84,2837583,2838333,4,TeamA3,TeamNI,3,Bottom,6697,58.5,0.13391477354976974
1903_17_TeamNI_TeamA3,85,24.0,85,2879583,2881933,8,TeamA3,TeamNI,3,Bottom,3542,88.4,2.026517384925134
1903_17_TeamNI_TeamA3,109,32.0,109,3966013,3966713,4,TeamA3,TeamNI,4,Bottom,6697,34.16,0.09604342624932251
1903_17_TeamNI_TeamA3,110,33.0,110,4103763,4105313,9,TeamA3,TeamNI,5,Top,1802,78.21,1.2399163273919973
1903_17_TeamNI_TeamA3,114,34.0,114,4205063,4205613,4,TeamA3,TeamNI,5,Top,1628,49.14,0.5036462477351202
1903_17_TeamNI_TeamA3,114,34.0,114,4206263,4207163,6,TeamA3,TeamNI,5,Top,2590,73.47,0.1687095101870545
1903_17_TeamNI_TeamA3,121,36.0,121,4488513,4489513,4,TeamA3,TeamNI,5,Bottom,6697,63.52,0.3039777563232051
1903_17_TeamNI_TeamA3,127,37.0,127,4618013,4619563,7,TeamA3,TeamNI,5,Bottom,5865,64.77,0.6730639665116509
1903_17_TeamNI_TeamA3,130,38.0,130,4683913,4684663,6,TeamA3,TeamNI,5,Bottom,5849,53.98,1.6822403806738289
1903_17_TeamNI_TeamA3,131,39.0,131,4724713,4726763,9,TeamA3,TeamNI,5,Bottom,7293,68.06,1.7018213749908635
1903_17_TeamNI_TeamA3,137,40.0,137,4909363,4910713,7,TeamA3,TeamNI,5,Bottom,5865,63.58,0.3638276762489675
1903_17_TeamNI_TeamA3,138,41.0,138,4948963,4949563,4,TeamA3,TeamNI,5,Bottom,6697,59.59,0.21158891882810327
1903_17_TeamNI_TeamA3,146,43.0,146,5240863,5242363,8,TeamA3,TeamNI,6,Top,1643,38.1,0.9168153554994198
1903_17_TeamNI_TeamA3,154,45.0,154,5459563,5461613,8,TeamA3,TeamNI,6,Top,1643,56.85,1.4036004926402021
1903_17_TeamNI_TeamA3,159,47.0,159,5752413,5753863,8,TeamA3,TeamNI,6,Bottom,3542,49.41,0.4955234690015518
1903_17_TeamNI_TeamA3,163,48.0,163,5858813,5860213,8,TeamA3,TeamNI,6,Bottom,3542,87.38,0.9602280614344578
1903_17_TeamNI_TeamA3,164,49.0,164,5908563,5910413,7,TeamA3,TeamNI,6,Bottom,5865,78.22,1.3623727237939074
1903_17_TeamNI_TeamA3,167,50.0,167,6019663,6020513,2,TeamA3,TeamNI,6,Bottom,8557,72.77,0.21837594903550755
1903_17_TeamNI_TeamA3,188,55.0,188,6769413,6770013,6,TeamA3,TeamNI,7,Top,2590,32.29,0.7054075489379513
1903_17_TeamNI_TeamA3,193,57.0,193,6972763,6973763,4,TeamA3,TeamNI,7,Bottom,6697,65.4,0.49832482557708263
1903_17_TeamNI_TeamA3,203,59.0,203,7282813,7284113,6,TeamA3,TeamNI,8,Top,2590,81.41,1.1572917555516702
1903_17_TeamNI_TeamA3,228,63.0,228,7995063,7995963,6,TeamA3,TeamNI,8,Top,2590,78.97,0.17666850802097736
1903_17_TeamNI_TeamA3,235,65.0,235,8246363,8247313,4,TeamA3,TeamNI,8,Bottom,6697,73.78,0.5051159078249547
1903_17_TeamNI_TeamA3,237,66.0,237,8291563,8292763,5,TeamA3,TeamNI,8,Bottom,4704,82.94,0.5374189404506208
1903_17_TeamNI_TeamA3,255,71.0,255,8957607,8958907,5,TeamA3,TeamNI,9,Top,1784,63.34,0.19381496701757014
1903_18_TeamNI_TeamA3,14,4.0,14,316916,318016,9,TeamA3,TeamNI,1,Top,1802,92.01,0.702621310499732
1903_18_TeamNI_TeamA3,14,4.0,14,320116,321316,2,TeamA3,TeamNI,1,Top,1240,79.58,0.5099585163391258
1903_18_TeamNI_TeamA3,15,5.0,15,363266,363966,2,TeamA3,TeamNI,1,Top,1240,79.51,0.40605902244111414
1903_18_TeamNI_TeamA3,17,5.0,17,418616,419616,8,TeamA3,TeamNI,1,Top,2737,59.0,0.30017365667936713
1903_18_TeamNI_TeamA3,20,6.0,20,494716,495466,6,TeamA3,TeamNI,1,Top,1643,30.1,0.3471361633296416
1903_18_TeamNI_TeamA3,28,9.0,28,806016,806816,5,TeamA3,TeamNI,1,Bottom,9325,75.89,0.06848714764163696
1903_18_TeamNI_TeamA3,41,13.0,41,1269731,1270631,5,TeamA3,TeamNI,2,Bottom,9325,72.87,0.18205971011230238
1903_18_TeamNI_TeamA3,46,15.0,46,1371731,1372431,4,TeamA3,TeamNI,2,Bottom,4704,79.09,0.21574873148004015
1903_18_TeamNI_TeamA3,50,16.0,50,1585831,1586631,4,TeamA3,TeamNI,3,Top,2053,60.54,0.2399485659084037
1903_18_TeamNI_TeamA3,57,19.0,57,1830381,1831281,6,TeamA3,TeamNI,3,Bottom,6697,77.88,0.22349312925274334
1903_18_TeamNI_TeamA3,62,20.0,62,1925181,1926631,8,TeamA3,TeamNI,3,Bottom,7293,55.92,1.2310175834440338
1903_18_TeamNI_TeamA3,69,21.0,69,2125281,2125781,6,TeamA3,TeamNI,3,Bottom,6697,28.39,0.301297560224811
1903_18_TeamNI_TeamA3,69,21.0,69,2126481,2127331,4,TeamA3,TeamNI,3,Bottom,4704,77.35,0.15231880430189781
1903_18_TeamNI_TeamA3,79,23.0,79,2454831,2456031,6,TeamA3,TeamNI,4,Top,1643,70.21,0.6400345613744379
1903_18_TeamNI_TeamA3,81,24.0,81,2500681,2501631,5,TeamA3,TeamNI,4,Top,1628,69.86,0.10356505398242324
1903_18_TeamNI_TeamA3,103,32.0,103,3280931,3281781,4,TeamA3,TeamNI,5,Bottom,4704,68.8,0.2683565549526915
1903_18_TeamNI_TeamA3,110,34.0,111,3454781,3456381,9,TeamA3,TeamNI,5,Bottom,5865,70.72,0.6630923385888347
1903_18_TeamNI_TeamA3,114,36.0,115,3616681,3618731,8,TeamA3,TeamNI,5,Bottom,7293,89.1,2.0172417810063443
1903_18_TeamNI_TeamA3,119,37.0,120,3753331,3754031,4,TeamA3,TeamNI,5,Bottom,4704,72.27,0.04365038412275283
1903_18_TeamNI_TeamA3,123,38.0,124,3893081,3893831,4,TeamA3,TeamNI,5,Bottom,4704,55.49,1.3162892575487304
1903_18_TeamNI_TeamA3,134,41.0,135,4221381,4222331,4,TeamA3,TeamNI,6,Top,2053,68.7,0.21016141655482778
1903_18_TeamNI_TeamA3,154,45.0,155,4874131,4875231,5,TeamA3,TeamNI,7,Top,1628,84.32,0.6545299348503459
1903_18_TeamNI_TeamA3,177,48.0,178,5448831,5450431,7,TeamA3,TeamNI,7,Top,1617,48.78,0.5698952258860861
1903_18_TeamNI_TeamA3,183,50.0,184,5889231,5890781,8,TeamA3,TeamNI,7,Bottom,7293,57.31,0.8462230593961932
1903_18_TeamNI_TeamA3,188,51.0,189,6012981,6014631,8,TeamA3,TeamNI,7,Bottom,7293,74.4,1.6596673217037523
1903_18_TeamNI_TeamA3,191,52.0,192,6103931,6105331,8,TeamA3,TeamNI,7,Bottom,7293,78.34,0.7899344970206272
1903_18_TeamNI_TeamA3,192,53.0,193,6151331,6152331,9,TeamA3,TeamNI,7,Bottom,5865,81.29,0.5055595807719685
1903_18_TeamNI_TeamA3,225,61.0,226,7475531,7476581,6,TeamA3,TeamNI,8,Top,1643,73.54,0.595352484289502
1903_18_TeamNI_TeamA3,244,66.0,245,8194881,8196031,9,TeamA3,TeamNI,9,Top,1802,68.16,0.3335015307585402
1903_18_TeamNI_TeamA3,246,67.0,247,8276831,8278981,7,TeamA3,TeamNI,9,Top,1617,82.01,1.8155604344892013
1903_18_TeamNI_TeamA3,247,68.0,248,8327181,8329381,9,TeamA3,TeamNI,9,Top,1802,87.58,2.6038717987889393
1903_18_TeamNI_TeamA3,251,69.0,252,8435731,8436831,6,TeamA3,TeamNI,9,Top,1643,76.07,0.7661744156380795
1903_19_TeamNL_TeamB,2,1.0,2,24801,26651,7,TeamB,TeamNL,1,Top,1124,53.89,0.9392937530579255
1903_19_TeamNL_TeamB,11,3.0,12,277001,278051,6,TeamB,TeamNL,1,Top,2235,63.04,0.22090132456344122
1903_19_TeamNL_TeamB,14,4.0,15,361551,362351,6,TeamB,TeamNL,1,Top,2235,62.95,0.10070941125321477
1903_19_TeamNL_TeamB,23,7.0,24,713701,715001,6,TeamB,TeamNL,1,Bottom,3236,78.26,0.6023386458022194
1903_19_TeamNL_TeamB,25,8.0,26,777151,778451,2,TeamB,TeamNL,1,Bottom,5810,79.77,0.7606419074484173
1903_19_TeamNL_TeamB,29,9.0,30,910801,912351,8,TeamB,TeamNL,1,Bottom,9785,87.69,1.6576815198186075
1903_19_TeamNL_TeamB,41,11.0,42,1223651,1226051,9,TeamB,TeamNL,1,Bottom,7916,96.04,2.4410075141881915
1903_19_TeamNL_TeamB,41,11.0,42,1226701,1227751,2,TeamB,TeamNL,1,Bottom,5810,81.77,0.21659876519564722
1903_19_TeamNL_TeamB,48,13.0,50,1488151,1489201,4,TeamB,TeamNL,2,Top,2804,69.12,0.8396046308281953
1903_19_TeamNL_TeamB,58,17.0,60,1820601,1821251,4,TeamB,TeamNL,2,Bottom,9880,28.34,0.0535981523490339
1903_19_TeamNL_TeamB,61,18.0,63,2006701,2007401,3,TeamB,TeamNL,3,Top,2488,37.24,0.1112148111753655
1903_19_TeamNL_TeamB,67,20.0,69,2126151,2127251,4,TeamB,TeamNL,3,Top,2804,73.27,0.20451827688035196
1903_19_TeamNL_TeamB,74,22.0,76,2374401,2375651,6,TeamB,TeamNL,3,Bottom,3236,83.72,0.3978508593641215
1903_19_TeamNL_TeamB,89,25.0,93,2876951,2877701,4,TeamB,TeamNL,4,Top,2804,74.53,0.4429865209009646
1903_19_TeamNL_TeamB,92,26.0,96,2965101,2966701,7,TeamB,TeamNL,4,Top,1124,66.17,0.9404725519661858
1903_19_TeamNL_TeamB,95,27.0,99,3093101,3095051,8,TeamB,TeamNL,4,Top,1144,93.53,2.1650568907482173
1903_19_TeamNL_TeamB,106,29.0,110,3517901,3519451,7,TeamB,TeamNL,4,Bottom,3283,61.72,0.45994113532280106
1903_19_TeamNL_TeamB,107,30.0,111,3559601,3561951,7,TeamB,TeamNL,4,Bottom,3283,88.84,2.949277185145633
1903_19_TeamNL_TeamB,118,32.0,122,3910851,3912951,8,TeamB,TeamNL,4,Bottom,9785,94.41,2.3674761400410556
1903_19_TeamNL_TeamB,119,33.0,123,3961501,3962751,8,TeamB,TeamNL,4,Bottom,9785,42.39,0.12287957065543346
1903_19_TeamNL_TeamB,121,34.0,125,4024051,4025001,3,TeamB,TeamNL,4,Bottom,6442,65.41,0.17934610513250568
1903_19_TeamNL_TeamB,122,35.0,126,4184601,4186401,7,TeamB,TeamNL,5,Top,1124,78.38,1.6071321728106738
1903_19_TeamNL_TeamB,124,36.0,128,4238651,4239301,5,TeamB,TeamNL,5,Top,1080,80.75,0.11237847219739316
1903_19_TeamNL_TeamB,130,37.0,134,4393701,4394651,6,TeamB,TeamNL,5,Top,2235,55.73,0.5045424491634721
1903_19_TeamNL_TeamB,135,39.0,139,4711701,4713151,8,TeamB,TeamNL,5,Bottom,9785,52.78,0.48777191751962407
1903_19_TeamNL_TeamB,141,40.0,145,4842151,4843651,9,TeamB,TeamNL,5,Bottom,7916,77.19,1.0633478908266158
1903_19_TeamNL_TeamB,150,42.0,154,5095201,5096601,9,TeamB,TeamNL,5,Bottom,7916,72.86,0.7674918779719759
1903_19_TeamNL_TeamB,151,43.0,155,5142701,5143651,4,TeamB,TeamNL,5,Bottom,9880,65.02,0.2619257184863697
1903_19_TeamNL_TeamB,164,46.0,168,5634101,5636151,8,TeamB,TeamNL,6,Top,1144,72.67,1.7234692255105997
1903_19_TeamNL_TeamB,170,47.0,174,5811551,5813151,8,TeamB,TeamNL,6,Top,1144,68.38,0.740330139061084
1903_19_TeamNL_TeamB,178,49.0,182,6195951,6197701,7,TeamB,TeamNL,6,Bottom,3283,73.96,1.9864892857334115
1903_19_TeamNL_TeamB,187,51.0,191,6465901,6467551,8,TeamB,TeamNL,6,Bottom,9785,96.19,1.8943722830081402
1903_19_TeamNL_TeamB,190,52.0,194,6561151,6562751,7,TeamB,TeamNL,6,Bottom,3283,84.52,1.3738417618972998
1903_19_TeamNL_TeamB,194,53.0,198,6682001,6683101,5,TeamB,TeamNL,6,Bottom,5847,79.56,0.43373235228853557
1903_19_TeamNL_TeamB,205,55.0,209,7045801,7046401,5,TeamB,TeamNL,7,Top,1080,70.66,0.14584035973371906
1903_19_TeamNL_TeamB,205,55.0,209,7047001,7047901,4,TeamB,TeamNL,7,Top,2804,69.4,1.0458268113944633
1903_19_TeamNL_TeamB,206,56.0,210,7097251,7099101,8,TeamB,TeamNL,7,Top,1144,51.35,0.5512955523599526
1903_19_TeamNL_TeamB,213,57.0,217,7280701,7282351,9,TeamB,TeamNL,7,Top,2029,78.01,1.4187528887677356
1903_19_TeamNL_TeamB,227,60.0,231,7814901,7816751,7,TeamB,TeamNL,7,Bottom,3283,81.06,2.102763014214995
1903_19_TeamNL_TeamB,251,66.0,255,8512301,8514151,7,TeamB,TeamNL,8,Top,1124,52.8,0.36406510359157046
1903_19_TeamNL_TeamB,254,67.0,258,8582901,8584501,9,TeamB,TeamNL,8,Top,2029,67.53,0.7610594471454832
1903_19_TeamNL_TeamB,264,70.0,268,8980251,8981351,6,TeamB,TeamNL,8,Bottom,3236,75.52,0.7999616183162163
1903_19_TeamNL_TeamB,265,71.0,269,9013901,9015001,6,TeamB,TeamNL,8,Bottom,3236,76.59,0.5891985706527075
1903_19_TeamNL_TeamB,272,72.0,276,9171201,9172401,6,TeamB,TeamNL,8,Bottom,3236,68.37,0.17532785399383627
1903_19_TeamNL_TeamB,275,73.0,279,9396351,9397601,8,TeamB,TeamNL,9,Top,1144,91.47,0.9882084239321599
1903_19_TeamNL_TeamB,304,78.0,309,10463151,10464801,9,TeamB,TeamNL,9,Top,2029,87.02,0.7080875988653853
1903_20_TeamNL_TeamB,9,3.0,9,219082,220182,6,TeamB,TeamNL,1,Top,1144,80.58,0.37119903691148787
1903_20_TeamNL_TeamB,16,5.0,16,512882,514132,5,TeamB,TeamNL,1,Bottom,5847,76.17,0.4169030006456167
1903_20_TeamNL_TeamB,31,11.0,31,1206416,1207016,4,TeamB,TeamNL,2,Bottom,5255,62.97,0.04913911880270811
1903_20_TeamNL_TeamB,54,16.0,54,1822166,1823066,2,TeamB,TeamNL,3,Top,2925,63.67,0.2841911683545364
1903_20_TeamNL_TeamB,57,17.0,57,2002816,2004566,9,TeamB,TeamNL,3,Bottom,9785,66.9,1.3611104607660711
1903_20_TeamNL_TeamB,57,17.0,57,2005416,2006416,4,TeamB,TeamNL,3,Bottom,5255,84.72,0.36339705211183865
1903_20_TeamNL_TeamB,65,21.0,65,2351966,2352616,4,TeamB,TeamNL,4,Top,2235,67.37,0.13206231229995494
1903_20_TeamNL_TeamB,81,23.0,81,2685716,2688166,7,TeamB,TeamNL,4,Top,1124,91.9,2.599232659848681
1903_20_TeamNL_TeamB,102,28.0,102,3381616,3382466,4,TeamB,TeamNL,4,Bottom,5255,70.89,0.09512959879513558
1903_20_TeamNL_TeamB,124,34.0,124,4095316,4096866,5,TeamB,TeamNL,5,Bottom,5847,67.9,0.2747708823845005
1903_20_TeamNL_TeamB,131,35.0,131,4218866,4219616,4,TeamB,TeamNL,5,Bottom,5255,62.39,0.27901028123714244
1903_20_TeamNL_TeamB,134,36.0,134,4397216,4398916,9,TeamB,TeamNL,6,Top,2029,64.71,0.6209190776637981
1903_20_TeamNL_TeamB,136,37.0,136,4461766,4463516,9,TeamB,TeamNL,6,Top,2029,87.72,1.5643235233349508
1903_20_TeamNL_TeamB,149,40.0,149,4949516,4950616,2,TeamB,TeamNL,6,Top,2925,71.64,0.17173617420953918
1903_20_TeamNL_TeamB,156,41.0,156,5231616,5233266,8,TeamB,TeamNL,6,Top,1220,98.08,0.8520620246757394
1903_20_TeamNL_TeamB,159,42.0,159,5319216,5319916,6,TeamB,TeamNL,6,Top,1144,53.34,0.042935020958385285
